fecha,autor,titulo,enlace,fuente_original,enlace_original
2020-09-30,Jay Fonseca,Escucha las noticias más importantes de hoy,https://jayfonseca.com/escucha-las-noticias-mas-importantes-de-hoy-47/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-30,Jagual Media,Empate entre Pedro Pierluisi y Charlie Delgado Altieri en encuesta,https://jayfonseca.com/empate-entre-pedro-pierluisi-y-charlie-delgado-altieri-en-encuesta/, El Nuevo Día,https://www.elnuevodia.com/noticias/politica/notas/empatados-charlie-delgado-y-pedro-pierluisi-en-la-contienda-por-la-gobernacion-a-un-mes-de-las-elecciones/https://www.elnuevodia.com/noticias/politica/notas/empatados-charlie-delgado-y-pedro-pierluisi-en-la-contienda-por-la-gobernacion-a-un-mes-de-las-elecciones/
2020-09-30,Yennifer Álvarez,AEE gasta $192 millones para proyectos que nunca se completaron,https://jayfonseca.com/aee-gasta-192-millones-para-proyectos-que-nunca-se-completaron/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-30,Yennifer Álvarez,"Fortaleza tiene tapón de contratos sin aprobar, Junta Fiscal le hala las orejas porque esto afecta servicios al Pueblo",https://jayfonseca.com/fortaleza-tiene-tapon-de-contratos-sin-aprobar-junta-fiscal-le-hala-las-orejas-porque-esto-afecta-servicios-al-pueblo/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-30,Yennifer Álvarez,"Osvaldo Soto no se rinde, ahora quiere ser comisionado de Telecomunicaciones",https://jayfonseca.com/osvaldo-soto-no-se-rinde-ahora-quiere-ser-comisionado-de-telecomunicaciones/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-30,Yennifer Álvarez,Gobernadora nombra a la judicatura al Secretario de Corrección y a su asesora legal,https://jayfonseca.com/gobernadora-nombra-a-la-judicatura-al-secretario-de-correccion-y-a-su-asesora-legal/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-30,Yennifer Álvarez,Se sigue engordando la lista de allegados de la Gobernadora y Rivera Schatz para que queden con empleo en el Gobierno,https://jayfonseca.com/se-sigue-engordando-la-lista-de-allegados-de-la-gobernadora-y-trs-para-que-queden-con-empleo-en-el-gobierno/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-30,Yennifer Álvarez,Gobernadora asciende jueza que Comité de Evaluación Judicial rechazó en 2019,https://jayfonseca.com/gobernadora-asciende-jueza-que-comite-de-evaluacion-judicial-rechazo-en-2019/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-29,Jagual Media,"Jenniffer González con la mejor imagen y Charlie Delgado favorecido por el electorado, según encuesta",https://jayfonseca.com/jenniffer-gonzalez-con-la-mejor-imagen-y-charlie-delgado-favorecido-por-el-electorado-segun-encuesta/, El Nuevo Día,https://www.elnuevodia.com/noticias/politica/notas/jenniffer-gonzalez-saca-ventaja-como-la-candidata-con-la-mejor-imagen/https://www.elnuevodia.com/noticias/politica/notas/jenniffer-gonzalez-saca-ventaja-como-la-candidata-con-la-mejor-imagen/
2020-09-29,No autor,"Identifican al presunto sospechoso en caso de Rosimar, joven asesinada aparentemente a tiros",https://jayfonseca.com/identifican-al-presunto-sospechoso-en-caso-de-rosimar-joven-asesinada-aparentemente-a-tiros/, El Vocero,https://www.elvocero.com/ley-y-orden/avanza-pesquisa-en-el-caso-de-rosimar/article_7ab7b428-0216-11eb-8a9f-73a2dc55194d.htmlhttps://www.elvocero.com/ley-y-orden/avanza-pesquisa-en-el-caso-de-rosimar/article_7ab7b428-0216-11eb-8a9f-73a2dc55194d.html
2020-09-29,No autor,51 personas vinculadas al brote de COVID del PNP,https://jayfonseca.com/51-personas-vinculadas-al-brote-de-covid-del-pnp/, Primera Hora,https://www.primerahora.com/noticias/gobierno-politica/notas/investigacion-concluye-que-51-personas-vinculadas-al-pnp-contrajeron-covid-19-a-raiz-de-evento-primarista/https://www.primerahora.com/noticias/gobierno-politica/notas/investigacion-concluye-que-51-personas-vinculadas-al-pnp-contrajeron-covid-19-a-raiz-de-evento-primarista/
2020-09-29,No autor,Aprueban medida para extender el periodo de expiración de la licencia,https://jayfonseca.com/aprueban-medida-para-extender-el-periodo-de-expiracion-de-la-licencia/, El Nuevo Día,https://www.elnuevodia.com/noticias/legislatura/notas/senado-aprueba-medida-que-extiende-a-ocho-anos-el-periodo-de-expiracion-de-la-licencia-de-conducir/https://www.elnuevodia.com/noticias/legislatura/notas/senado-aprueba-medida-que-extiende-a-ocho-anos-el-periodo-de-expiracion-de-la-licencia-de-conducir/
2020-09-29,No autor,Muertes por COVID-19 a nivel mundial superan el millón,https://jayfonseca.com/muertes-por-covid-19-a-nivel-mundial-superan-el-millon/, El Nuevo Día,https://www.elnuevodia.com/noticias/mundo/notas/los-fallecidos-por-covid-19-a-nivel-mundial-superan-el-millon/https://www.elnuevodia.com/noticias/mundo/notas/los-fallecidos-por-covid-19-a-nivel-mundial-superan-el-millon/
2020-09-29,No autor,Reportan miles de hipotecas en moratoria,https://jayfonseca.com/reportan-miles-de-hipotecas-en-moratoria/, El Nuevo Día,https://www.elnuevodia.com/negocios/banca-finanzas/notas/sobre-90000-hipotecas-en-moratoria/https://www.elnuevodia.com/negocios/banca-finanzas/notas/sobre-90000-hipotecas-en-moratoria/
2020-09-29,No autor,Federales continúan indagando sobre el Alcalde de Cataño,https://jayfonseca.com/federales-continuan-indagando-sobre-el-alcalde-de-catano/, El Vocero,https://www.elvocero.com/ley-y-orden/avanza-pesquisa-contra-alcalde-de-cata-o/article_97f4c75c-0210-11eb-be01-b7802f19a95f.htmlhttps://www.elvocero.com/ley-y-orden/avanza-pesquisa-contra-alcalde-de-cata-o/article_97f4c75c-0210-11eb-be01-b7802f19a95f.html
2020-09-29,No autor,"Gobernadora retira nombramiento de su oficial de prensa a la Junta de Telecomunicaciones, Senado aprueba nombramientos",https://jayfonseca.com/gobernadora-retira-nombramiento-de-su-oficial-de-prensa-a-la-junta-de-telecomunicaciones-senado-aprueba-nombramientos/, El Vocero,https://www.elvocero.com/gobierno/aprueban-nombramientos/article_58d4613a-0211-11eb-afd8-6b883e3efefe.htmlhttps://www.elvocero.com/gobierno/aprueban-nombramientos/article_58d4613a-0211-11eb-afd8-6b883e3efefe.html
2020-09-29,No autor,Reportan 6 muertes más por COVID-19,https://jayfonseca.com/reportan-6-muertes-mas-por-covid-19/, El Vocero,https://www.elvocero.com/noticia_rotary/article_3c135fa6-0239-11eb-8913-1b92d0f8c016.htmlhttps://www.elvocero.com/noticia_rotary/article_3c135fa6-0239-11eb-8913-1b92d0f8c016.html
2020-09-29,No autor,"Le tumban casi todos los cargos a dueño de helicóptero Ecolift, problemas con Venezuela siguen",https://jayfonseca.com/le-tumban-casi-todos-los-cargos-a-dueno-de-helicoptero-ecolift-problemas-con-venezuela-siguen/, El Vocero,https://www.elvocero.com/ley-y-orden/acuerdan-desestimar-cargos-en-caso-de-ecolift/article_cc52098e-020f-11eb-a4ad-ef69cc71f2e4.htmlhttps://www.elvocero.com/ley-y-orden/acuerdan-desestimar-cargos-en-caso-de-ecolift/article_cc52098e-020f-11eb-a4ad-ef69cc71f2e4.html
2020-09-29,No autor,Buró de Análisis Económico federal publica datos claves que nunca antes se publicaban de PR,https://jayfonseca.com/buro-de-analisis-economico-federal-publica-datos-claves-que-nunca-antes-se-publicaban-de-pr/, El Nuevo Día,https://www.elnuevodia.com/negocios/economia/notas/el-negociado-de-analisis-economico-lanza-nueva-serie-acerca-de-la-economia-de-puerto-rico/https://www.elnuevodia.com/negocios/economia/notas/el-negociado-de-analisis-economico-lanza-nueva-serie-acerca-de-la-economia-de-puerto-rico/
2020-09-29,No autor,Trump un saco de trampas,https://jayfonseca.com/trump-un-saco-de-trampas/, El Nuevo Día,https://www.elnuevodia.com/noticias/estados-unidos/notas/enormes-perdidas-de-dinero-y-deudas-por-pagar-18-revelaciones-de-los-registros-fiscales-de-donald-trump/https://www.elnuevodia.com/noticias/estados-unidos/notas/enormes-perdidas-de-dinero-y-deudas-por-pagar-18-revelaciones-de-los-registros-fiscales-de-donald-trump/
2020-09-29,No autor,Escucha las noticias más importantes de hoy,https://jayfonseca.com/escucha-las-noticias-mas-importantes-de-hoy-46/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-28,No autor,Anuncian pago a beneficiarios del PAN,https://jayfonseca.com/anuncian-pago-a-beneficiarios-del-pan/, El Vocero,https://www.elvocero.com/gobierno/gobernadora-anuncia-pago-millonario-a-beneficiaros-del-pan/article_f870ef20-00ee-11eb-8ae7-9f54ccbf8eb9.htmlhttps://www.elvocero.com/gobierno/gobernadora-anuncia-pago-millonario-a-beneficiaros-del-pan/article_f870ef20-00ee-11eb-8ae7-9f54ccbf8eb9.html
2020-09-28,No autor,La mayoría de los que pidieron ayudas tras sismos se quedaron sin nada,https://jayfonseca.com/la-mayoria-de-los-que-pidieron-ayudas-tras-sismos-se-quedaron-sin-nada/, El Nuevo Día,https://www.pressreader.com/puerto-rico/el-nuevo-dia1/20200927/281603832908647https://www.pressreader.com/puerto-rico/el-nuevo-dia1/20200927/281603832908647
2020-09-28,No autor,Ni federales ni estatales tienen info de ganga que rapta personas en PR,https://jayfonseca.com/ni-federales-ni-estatales-tienen-info-de-ganga-que-rapta-personas-en-pr/, El Nuevo Día,https://www.elnuevodia.com/noticias/seguridad/notas/autoridades-federales-y-estatales-reiteran-que-no-tienen-informacion-sobre-grupos-dedicados-a-secuestrar-personas-en-la-isla/https://www.elnuevodia.com/noticias/seguridad/notas/autoridades-federales-y-estatales-reiteran-que-no-tienen-informacion-sobre-grupos-dedicados-a-secuestrar-personas-en-la-isla/
2020-09-28,No autor,"Charlie dice que no cree, pero que sí cree en la perspectiva de género, papelón",https://jayfonseca.com/charlie-dice-que-no-cree-pero-que-si-cree-en-la-perspectiva-de-genero-papelon/,Metro PR,https://www.metro.pr/pr/noticias/2020/09/27/charlie-delgado-aclara-posicion-la-educacion-perspectiva-genero.html
2020-09-28,No autor,Baja bastante la matrícula de las universidades tras la pandemia,https://jayfonseca.com/baja-bastante-la-matricula-de-las-universidades-tras-la-pandemia/, Primera Hora,https://www.primerahora.com/noticias/puerto-rico/notas/disminuye-la-matricula-universitaria-en-el-pais-en-medio-de-la-pandemia-de-covid-19/https://www.primerahora.com/noticias/puerto-rico/notas/disminuye-la-matricula-universitaria-en-el-pais-en-medio-de-la-pandemia-de-covid-19/
2020-09-28,No autor,Triunfa TikTok sobre Trump,https://jayfonseca.com/triunfa-tiktok-sobre-trump/, Primera Hora,https://www.primerahora.com/noticias/estados-unidos/notas/victoria-de-tiktok-sobre-trump/https://www.primerahora.com/noticias/estados-unidos/notas/victoria-de-tiktok-sobre-trump/
2020-09-28,No autor,JGo advierte posible pérdida en fondos si no se utilizan,https://jayfonseca.com/jgo-advierte-posible-perdida-en-fondos-si-no-se-utilizan/, El Vocero,https://www.elvocero.com/gobierno/advierte-posible-perdida-de-fondos-si-no-se-utilizan-a-diciembre/article_a1bbd64c-00e7-11eb-b889-f72a1a1cd90c.htmlhttps://www.elvocero.com/gobierno/advierte-posible-perdida-de-fondos-si-no-se-utilizan-a-diciembre/article_a1bbd64c-00e7-11eb-b889-f72a1a1cd90c.html
2020-09-28,No autor,Continúa pesquisa en la Guardia Nacional,https://jayfonseca.com/continua-pesquisa-en-la-guardia-nacional/, El Vocero,https://www.elvocero.com/noticia_rotary/article_e39b5972-0144-11eb-b333-07a4638ad70a.htmlhttps://www.elvocero.com/noticia_rotary/article_e39b5972-0144-11eb-b333-07a4638ad70a.html
2020-09-28,No autor,"Autoridades no descartan que cuerpo hallado en Dorado sea el de joven desaparecida en Toa Baja, entrevistan a tres sospechosos",https://jayfonseca.com/autoridades-no-descartan-que-cuerpo-hallado-en-dorado-sea-el-de-joven-desaparecida-en-toa-baja-entrevistan-a-tres-sospechosos/, El Vocero,https://www.elvocero.com/ley-y-orden/encuentran-cad-ver-que-podr-a-ser-de-joven-desaparecida-en-toa-baja/article_91bd82d4-00f8-11eb-bcfa-9308cb73c3ac.htmlhttps://www.elvocero.com/ley-y-orden/encuentran-cad-ver-que-podr-a-ser-de-joven-desaparecida-en-toa-baja/article_91bd82d4-00f8-11eb-bcfa-9308cb73c3ac.html
2020-09-28,No autor,"Más de 100,000 PNP’s piden el voto por adelantado",https://jayfonseca.com/mas-de-100000-pnps-piden-el-voto-por-adelantado/,Noticel,https://www.noticel.com/elecciones/20200927/mas-de-100000-afiliados-al-pnp-piden-votar-adelantado/
2020-09-28,No autor,Reportan 4 muertes más por COVID-19,https://jayfonseca.com/reportan-4-muertes-mas-por-covid-19/, El Vocero,https://www.elvocero.com/noticia_rotary/article_97bc370c-0170-11eb-b6a5-3348a4368929.htmlhttps://www.elvocero.com/noticia_rotary/article_97bc370c-0170-11eb-b6a5-3348a4368929.html
2020-09-28,No autor,Escucha las noticias más importantes de hoy,https://jayfonseca.com/escucha-las-noticias-mas-importantes-de-hoy-45/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-28,No autor,Incrementan los contagios entre personal de la salud,https://jayfonseca.com/incrementan-los-contagios-entre-personal-de-la-salud/, El Vocero,https://www.elvocero.com/noticia_rotary/article_5ec6ee38-0143-11eb-91d3-c349209fed47.htmlhttps://www.elvocero.com/noticia_rotary/article_5ec6ee38-0143-11eb-91d3-c349209fed47.html
2020-09-28,No autor,Gobernadora retira nombramiento de su Secretaria de Prensa al Negociado de Telecomunicaciones,https://jayfonseca.com/gobernadora-retirara-nombramiento-de-su-secretaria-de-prensa-al-negociado-de-telecomunicaciones/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-28,No autor,Familia debe entregar a Exadministradora de Adsef documentos que desembocaron en su despido,https://jayfonseca.com/familia-debe-entregar-a-exadministradora-de-adsef-documentos-que-desembocaron-en-su-despido/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-28,No autor,Ciencias Forenses confirma que cuerpo encontrado en Dorado es de la joven Rosimar Rodríguez,https://jayfonseca.com/ciencias-forenses-confirma-que-cuerpo-encontrado-en-dorado-es-de-la-joven-rosimar-rodriguez/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2020-09-25,No autor,"Muchos más de 100 mil piden voto adelantado, encamados 50 mil",https://jayfonseca.com/muchos-mas-de-100-mil-piden-voto-adelantado-encamados-50-mil/, El Nuevo Día,https://www.elnuevodia.com/noticias/politica/notas/preocupa-a-los-comisionados-electorales-el-alto-volumen-de-solicitudes-de-voto-por-correo-y-a-domicilio/https://www.elnuevodia.com/noticias/politica/notas/preocupa-a-los-comisionados-electorales-el-alto-volumen-de-solicitudes-de-voto-por-correo-y-a-domicilio/
2020-09-25,No autor,A puerta cerrada evaluación de nombramientos de jueces y fiscales,https://jayfonseca.com/a-puerta-cerrada-evaluacion-de-nombramientos-de-jueces-y-fiscales/, El Nuevo Día,https://www.elnuevodia.com/noticias/gobierno/notas/cero-transparencia-en-el-senado-durante-proceso-de-evaluacion-de-jueces-y-fiscales/https://www.elnuevodia.com/noticias/gobierno/notas/cero-transparencia-en-el-senado-durante-proceso-de-evaluacion-de-jueces-y-fiscales/
2020-09-25,No autor,DSP asegura que no han identificado una organización criminal dedicada a secuestros,https://jayfonseca.com/dsp-asegura-que-no-han-identificado-una-organizacion-criminal-dedicada-a-secuestros/, Primera Hora,https://www.primerahora.com/noticias/policia-tribunales/notas/policia-aclara-informacion-sobre-supuesta-organizacion-criminal-dedicada-al-secuestro-de-personas/https://www.primerahora.com/noticias/policia-tribunales/notas/policia-aclara-informacion-sobre-supuesta-organizacion-criminal-dedicada-al-secuestro-de-personas/
2020-09-25,No autor,Boricuas en la diáspora están listos para votar,https://jayfonseca.com/boricuas-en-la-diaspora-estan-listos-para-votar/, El Nuevo Día,https://www.pressreader.com/puerto-rico/el-nuevo-dia1/20200925/281621012774499https://www.pressreader.com/puerto-rico/el-nuevo-dia1/20200925/281621012774499
2020-09-25,No autor,"Investigaciones de Yatea, sentencia Ramón Orta, PFEI contra Wanda y Telegram siguen vivos",https://jayfonseca.com/investigaciones-de-yatea-sentencia-ramon-orta-pfei-contra-wanda-y-telegram-siguen-vivos/, El Vocero,https://www.elvocero.com/gobierno/activa-la-pesquisa-del-chat-en-el-pfei/article_bd811b68-fecf-11ea-9e7f-97803bc9920f.htmlhttps://www.elvocero.com/gobierno/activa-la-pesquisa-del-chat-en-el-pfei/article_bd811b68-fecf-11ea-9e7f-97803bc9920f.html
2020-09-25,No autor,Menos muertes de niños en las carreteras,https://jayfonseca.com/menos-muertes-de-ninos-en-las-carreteras/, Primera Hora,https://www.primerahora.com/noticias/puerto-rico/notas/se-reducen-las-muertes-de-nuestros-ninos-en-las-carreteras/https://www.primerahora.com/noticias/puerto-rico/notas/se-reducen-las-muertes-de-nuestros-ninos-en-las-carreteras/
2020-09-25,No autor,Pospuesta audiencia sobre futuro político de la Isla,https://jayfonseca.com/pospuesta-audiencia-sobre-futuro-politico-de-la-isla/, El Nuevo Día,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/posponen-hasta-nuevo-aviso-la-audiencia-en-el-congreso-sobre-el-futuro-politico-de-puerto-rico/https://www.elnuevodia.com/corresponsalias/washington-dc/notas/posponen-hasta-nuevo-aviso-la-audiencia-en-el-congreso-sobre-el-futuro-politico-de-puerto-rico/
2020-09-25,No autor,Gobierno pone en entredicho calidad de pruebas diagnósticas de COVID-19 de Quest,https://jayfonseca.com/gobierno-pone-en-entredicho-calidad-de-pruebas-diagnosticas-de-covid-19-de-quest/, Primera Hora,https://www.primerahora.com/noticias/gobierno-politica/notas/gobierno-paraliza-el-contrato-con-laboratorio-quest/https://www.primerahora.com/noticias/gobierno-politica/notas/gobierno-paraliza-el-contrato-con-laboratorio-quest/
2020-09-25,No autor,A manos llenas los epidemiólogos en los municipios,https://jayfonseca.com/a-manos-llenas-los-epidemiologos-en-los-municipios/, El Vocero,https://www.elvocero.com/noticia_rotary/article_10d632f2-fecc-11ea-89b6-1b4b74daa07a.htmlhttps://www.elvocero.com/noticia_rotary/article_10d632f2-fecc-11ea-89b6-1b4b74daa07a.html
